  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  4.18535E-16  3.13381E-16  2.34061E-16  1.74410E-16  1.29679E-16  9.62241E-17
  7.12645E-17  5.26856E-17  3.88857E-17  2.86559E-17  2.10866E-17  1.54955E-17
  1.13724E-17  8.33633E-18  6.10391E-18  4.46457E-18  3.26224E-18  2.38145E-18

  jn =   5
  2.11301E-10  1.00084E-10  4.96522E-11  2.59944E-11  1.43929E-11  8.41619E-12
  5.17821E-12  3.33601E-12  2.23851E-12  1.55625E-12  1.11536E-12  8.20275E-13
  6.16479E-13  4.71734E-13  3.66351E-13  2.87936E-13  2.28465E-13  1.82610E-13
  1.46750E-13  1.18368E-13  9.56832E-14  7.74094E-14  6.26028E-14  5.05579E-14
  4.07381E-14  3.27277E-14  2.61989E-14  2.08887E-14  1.65831E-14  1.31055E-14
  1.03092E-14  8.07191E-15  6.29096E-15  4.88078E-15  3.77009E-15  2.89983E-15
  2.22144E-15  1.69520E-15  1.28891E-15  9.76623E-16  7.37603E-16  5.55389E-16
  4.16996E-16  3.12254E-16  2.33239E-16  1.73813E-16  1.29246E-16  9.59108E-17
  7.10385E-17  5.25229E-17  3.87687E-17  2.85720E-17  2.10265E-17  1.54525E-17
  1.13417E-17  8.31443E-18  6.08830E-18  4.45346E-18  3.25434E-18  2.37584E-18

  jn =   6
  5.72798E-10  2.53159E-10  1.15698E-10  5.54040E-11  2.80182E-11  1.50096E-11
  8.51236E-12  5.09423E-12  3.20161E-12  2.10154E-12  1.43274E-12  1.00917E-12
  7.30857E-13  5.41866E-13  4.09709E-13  3.14853E-13  2.45179E-13  1.92948E-13
  1.53089E-13  1.22202E-13  9.79532E-14  7.87121E-14  6.33150E-14  5.09169E-14
  4.08918E-14  3.27671E-14  2.61789E-14  2.08417E-14  1.65273E-14  1.30506E-14
  1.02600E-14  8.02998E-15  6.25652E-15  4.85320E-15  3.74841E-15  2.88305E-15
  2.20861E-15  1.68548E-15  1.28161E-15  9.71177E-16  7.33565E-16  5.52410E-16
  4.14809E-16  3.10655E-16  2.32073E-16  1.72966E-16  1.28632E-16  9.54676E-17
  7.07190E-17  5.22930E-17  3.86038E-17  2.84537E-17  2.09419E-17  1.53921E-17
  1.12986E-17  8.28372E-18  6.06645E-18  4.43792E-18  3.24331E-18  2.36801E-18

  jn =   7
  1.65467E-09  7.00142E-10  3.00694E-10  1.33288E-10  6.18186E-11  3.02668E-11
  1.57056E-11  8.63802E-12  5.02257E-12  3.07430E-12  1.97073E-12  1.31572E-12
  9.09867E-13  6.48410E-13  4.73995E-13  3.53974E-13  2.69070E-13  2.07518E-13
  1.61917E-13  1.27482E-13  1.01048E-13  8.04680E-14  6.42617E-14  5.13835E-14
  4.10818E-14  3.28049E-14  2.61391E-14  2.07677E-14  1.64435E-14  1.29699E-14
  1.01882E-14  7.96929E-15  6.20687E-15  4.81354E-15  3.71731E-15  2.85902E-15
  2.19024E-15  1.67158E-15  1.27117E-15  9.63392E-16  7.27793E-16  5.48153E-16
  4.11683E-16  3.08369E-16  2.30408E-16  1.71756E-16  1.27756E-16  9.48348E-17
  7.02631E-17  5.19653E-17  3.83687E-17  2.82854E-17  2.08215E-17  1.53062E-17
  1.12374E-17  8.24014E-18  6.03547E-18  4.41593E-18  3.22770E-18  2.35695E-18

  jn =   8
  4.90517E-09  2.03974E-09  8.45953E-10  3.55237E-10  1.53310E-10  6.89309E-11
  3.26491E-11  1.64042E-11  8.75964E-12  4.95913E-12  2.96164E-12  1.85478E-12
  1.21113E-12  8.20338E-13  5.73696E-13  4.12480E-13  3.03672E-13  2.28051E-13
  1.74077E-13  1.34621E-13  1.05165E-13  8.27707E-14  6.54830E-14  5.19707E-14
  4.13074E-14  3.28334E-14  2.60685E-14  2.06549E-14  1.63202E-14  1.28526E-14
  1.00846E-14  7.88185E-15  6.13537E-15  4.75643E-15  3.67250E-15  2.82434E-15
  2.16373E-15  1.65151E-15  1.25610E-15  9.52152E-16  7.19464E-16  5.42012E-16
  4.07178E-16  3.05077E-16  2.28011E-16  1.70017E-16  1.26498E-16  9.39268E-17
  6.96093E-17  5.14956E-17  3.80318E-17  2.80442E-17  2.06492E-17  1.51832E-17
  1.11497E-17  8.17778E-18  5.99115E-18  4.38447E-18  3.20540E-18  2.34116E-18

  jn =   9
  1.44649E-08  6.03338E-09  2.47710E-09  1.01157E-09  4.16189E-10  1.75398E-10
  7.69977E-11  3.56122E-11  1.74314E-11  9.02827E-12  4.93786E-12  2.84512E-12
  1.72255E-12  1.09233E-12  7.22487E-13  4.95952E-13  3.51448E-13  2.55756E-13
  1.90219E-13  1.43981E-13  1.10504E-13  8.57195E-14  6.70199E-14  5.26868E-14
  4.15599E-14  3.28368E-14  2.59495E-14  2.04866E-14  1.61428E-14  1.26868E-14
